Category,Manufacturer,Medicine_Form,Price,Current_Stock,Quantity_Sold,Supplier_Name,Supplier_Lead_Time,Days_To_Expiry,Season,Month,Is_Festival,Avg_Last_7_Days_Sales,Avg_Last_30_Days_Sales,Safety_Stock,Reorder_Level,Storage_Requirements,Stock_to_Safety_Ratio,Sales_Velocity,Future_Demand
6,5,3,164.14,54,49,1,13,620,2,1,0,48,53,63,70,1,0.84375,0.8727272727272727,55
4,2,0,414.69,252,34,2,8,562,0,7,0,35,43,58,32,1,4.271186440677966,0.1383399209486166,38
2,4,0,319.2,60,27,2,5,371,1,4,0,25,17,70,83,0,0.8450704225352113,0.4098360655737705,24
3,0,0,61.98,487,20,4,10,891,2,2,0,21,13,46,81,1,10.361702127659575,0.0430327868852459,24
2,0,3,246.09,381,29,0,8,698,1,5,0,30,31,51,40,0,7.326923076923077,0.07853403141361257,36
0,0,2,371.5,320,23,4,9,801,2,2,0,21,22,63,30,0,5.0,0.06542056074766354,25
6,3,2,356.47,413,15,1,8,290,2,2,0,11,14,33,67,0,12.147058823529411,0.026570048309178744,14
6,0,2,292.13,490,16,2,5,820,1,3,0,15,16,71,70,0,6.805555555555555,0.03054989816700611,17
7,3,2,123.69,139,56,0,3,458,0,7,0,60,55,45,54,2,3.0217391304347827,0.42857142857142855,63
1,5,2,72.7,360,48,2,12,70,2,1,0,52,56,63,66,1,5.625,0.1440443213296399,54
4,4,1,82.18,469,40,2,14,631,2,1,0,41,31,66,70,2,7.0,0.08723404255319149,44
6,2,1,343.08,64,42,0,7,827,0,7,0,47,44,45,64,1,1.391304347826087,0.7230769230769231,51
6,3,2,356.47,372,51,1,3,693,0,7,0,48,53,36,61,0,10.054054054054054,0.128686327077748,50
0,3,2,282.07,138,21,2,7,804,0,6,0,18,21,61,58,2,2.225806451612903,0.12949640287769784,24
6,1,3,14.44,362,58,3,12,711,1,5,0,63,51,79,87,1,4.525,0.17355371900826447,61
7,1,2,188.49,415,38,4,12,290,1,5,0,35,34,45,64,2,9.021739130434783,0.08413461538461539,40
4,0,1,283.65,356,30,1,14,361,0,6,0,35,37,79,75,2,4.45,0.09803921568627451,37
6,3,2,356.47,488,49,1,7,818,1,5,0,54,47,77,50,0,6.256410256410256,0.11042944785276074,56
2,0,2,398.04,280,57,0,3,273,2,2,0,60,54,32,74,0,8.484848484848484,0.21352313167259787,58
7,0,2,397.29,240,5,0,4,472,1,5,0,1,1,62,92,2,3.8095238095238093,0.004149377593360996,9
1,2,2,70.79,69,36,0,10,143,2,1,0,36,37,34,72,2,1.9714285714285715,0.5142857142857142,43
0,0,2,441.14,297,45,3,10,836,1,5,0,46,51,75,62,1,3.9078947368421053,0.15436241610738255,49
7,1,1,357.75,492,16,0,13,299,0,6,0,16,20,68,51,2,7.130434782608695,0.032454361054766734,20
6,0,2,292.13,239,32,2,10,541,2,1,0,34,38,28,51,0,8.241379310344827,0.14166666666666666,40
2,4,0,450.78,72,14,0,2,936,1,4,0,10,4,68,89,1,1.0434782608695652,0.136986301369863,18
2,3,1,405.0,216,25,1,4,511,1,5,0,28,28,70,76,2,3.0422535211267605,0.12903225806451613,30
2,4,0,319.2,394,14,2,13,345,0,6,0,9,6,40,61,0,9.609756097560975,0.02278481012658228,15
5,2,3,156.68,356,34,4,6,761,2,2,0,36,26,70,71,1,5.014084507042254,0.10084033613445378,42
6,0,2,292.13,327,31,2,8,502,1,3,0,30,30,20,38,0,15.571428571428571,0.09146341463414634,31
0,5,2,441.43,68,38,3,8,473,1,4,0,43,32,52,35,1,1.2830188679245282,0.6231884057971014,42
0,3,2,166.96,334,6,4,9,660,2,1,0,5,1,70,83,1,4.704225352112676,0.014925373134328358,10
0,3,0,49.41,213,11,3,13,215,1,4,0,6,8,63,93,2,3.328125,0.028037383177570093,16
6,0,2,302.34,438,49,4,13,601,2,2,0,46,39,42,64,1,10.186046511627907,0.10478359908883828,48
3,3,3,348.06,155,51,4,8,946,2,2,0,51,45,63,68,0,2.421875,0.3269230769230769,51
4,3,1,437.94,458,31,2,9,529,2,2,0,32,22,62,61,1,7.26984126984127,0.06971677559912855,34
0,1,0,66.94,428,12,1,9,933,1,4,0,12,5,45,50,2,9.304347826086957,0.027972027972027972,19
4,1,1,297.94,149,21,1,11,415,2,1,0,24,28,70,70,1,2.0985915492957745,0.16,32
6,0,2,292.13,265,10,2,7,910,0,6,0,11,19,53,54,0,4.907407407407407,0.041353383458646614,12
7,1,3,94.68,465,27,4,2,410,0,6,0,30,19,22,63,2,20.217391304347824,0.06437768240343347,26
2,0,1,362.36,404,5,2,3,624,1,5,0,1,1,41,93,2,9.619047619047619,0.0024691358024691358,10
1,2,1,446.05,178,11,0,13,809,1,5,0,11,19,76,91,1,2.311688311688312,0.061452513966480445,13
2,0,1,362.36,300,19,2,14,802,1,4,0,17,25,61,70,2,4.838709677419355,0.05647840531561462,21
5,0,2,467.1,382,20,1,3,372,2,1,0,22,16,24,87,1,15.28,0.057441253263707574,22
5,4,0,335.8,204,33,3,8,244,1,4,0,32,26,51,56,1,3.923076923076923,0.15609756097560976,31
4,4,3,305.04,410,51,3,12,763,0,6,0,50,60,38,49,0,10.512820512820513,0.12165450121654502,52
1,2,2,70.79,371,10,0,4,313,2,2,0,15,9,57,58,2,6.396551724137931,0.04032258064516129,19
1,3,1,345.21,319,30,2,14,518,2,2,0,31,28,57,60,2,5.5,0.096875,29
6,4,3,89.57,86,18,1,10,373,1,3,0,13,20,25,66,0,3.3076923076923075,0.14942528735632185,22
4,4,3,425.25,93,12,2,8,882,2,2,0,13,13,57,50,2,1.603448275862069,0.13829787234042554,15
2,4,0,319.2,205,40,2,3,462,2,1,0,42,40,40,49,0,5.0,0.20388349514563106,43
5,4,3,241.29,436,50,0,8,495,2,2,0,50,44,21,32,1,19.818181818181817,0.11441647597254005,56
5,4,0,457.07,470,56,2,6,756,2,1,0,60,64,44,99,0,10.444444444444445,0.12738853503184713,60
5,4,3,241.29,332,40,0,14,804,1,4,0,36,44,32,71,1,10.06060606060606,0.10810810810810811,44
0,1,3,112.93,496,50,2,9,427,1,4,0,50,51,76,96,1,6.441558441558442,0.1006036217303823,52
0,0,3,259.97,128,54,0,4,630,1,5,0,56,51,34,74,1,3.657142857142857,0.43410852713178294,60
7,1,3,94.68,73,18,4,8,300,2,1,1,14,9,44,33,2,1.6222222222222222,0.1891891891891892,18
1,3,1,345.21,35,26,2,13,921,1,5,0,21,21,51,56,2,0.6730769230769231,0.5833333333333334,23
1,1,1,424.58,349,37,1,14,318,0,6,0,42,34,43,68,0,7.931818181818182,0.12,40
0,3,2,282.07,103,32,2,7,434,1,5,0,36,33,23,54,2,4.291666666666667,0.34615384615384615,39
6,4,3,89.57,382,40,1,11,669,0,7,0,39,40,32,58,0,11.575757575757576,0.10182767624020887,41
0,5,3,141.9,419,20,2,3,862,1,4,1,21,17,39,98,2,10.475,0.05,21
3,3,3,117.96,45,58,4,14,630,2,2,0,58,50,53,57,2,0.8333333333333334,1.2608695652173914,57
0,1,2,184.21,108,16,3,2,404,2,1,0,17,8,71,98,1,1.5,0.1559633027522936,18
0,3,2,166.96,109,13,4,12,820,2,2,0,14,17,23,45,1,4.541666666666667,0.12727272727272726,22
5,4,0,400.21,194,17,0,12,608,0,6,0,17,10,35,40,0,5.388888888888889,0.08717948717948718,20
3,3,3,117.96,338,12,4,9,295,1,5,0,10,5,24,78,2,13.52,0.029498525073746312,11
1,2,1,446.05,290,54,0,13,245,2,1,0,53,62,67,85,1,4.264705882352941,0.18213058419243985,57
6,2,1,259.78,102,50,2,13,382,1,4,0,49,50,30,61,1,3.2903225806451615,0.47572815533980584,58
2,3,2,142.33,179,26,2,6,380,1,5,0,25,35,35,68,2,4.972222222222222,0.1388888888888889,36
2,5,2,325.92,81,35,3,7,678,0,6,0,37,45,28,48,0,2.793103448275862,0.45121951219512196,42
7,0,2,397.29,84,5,0,13,204,0,6,0,7,9,37,86,2,2.210526315789474,0.08235294117647059,8
0,0,2,441.14,383,9,3,8,367,1,3,0,8,8,53,41,1,7.092592592592593,0.020833333333333332,17
0,0,2,127.2,461,31,3,5,508,1,5,0,31,25,46,96,1,9.808510638297872,0.0670995670995671,38
1,5,0,410.5,493,29,0,3,350,2,1,0,30,36,46,37,0,10.48936170212766,0.06072874493927125,36
6,2,1,259.78,478,34,2,2,403,1,3,0,34,27,61,93,1,7.709677419354839,0.0709812108559499,35
2,3,2,142.33,160,36,2,6,348,1,4,0,32,26,36,61,2,4.324324324324325,0.19875776397515527,36
0,0,2,127.2,290,34,3,9,439,2,1,0,34,31,29,67,1,9.666666666666666,0.11683848797250859,33
5,2,3,458.29,180,6,0,2,400,1,5,0,10,8,32,45,2,5.454545454545454,0.055248618784530384,13
2,0,2,291.67,106,31,1,6,393,1,3,0,29,25,38,93,1,2.717948717948718,0.27102803738317754,35
6,5,3,467.69,47,35,2,11,291,1,5,0,35,40,52,48,0,0.8867924528301887,0.7291666666666666,39
6,0,3,194.11,95,51,1,13,535,0,7,0,46,50,57,42,2,1.6379310344827587,0.4791666666666667,58
7,0,2,57.78,126,40,2,10,545,0,7,0,39,49,76,93,1,1.6363636363636365,0.30708661417322836,44
5,4,0,457.07,407,43,2,10,483,1,5,1,39,45,21,89,0,18.5,0.09558823529411764,51
0,0,3,259.97,433,13,0,12,399,2,2,0,15,17,53,92,1,8.018518518518519,0.03456221198156682,21
1,2,0,82.18,297,7,1,12,322,1,4,0,5,1,52,95,2,5.60377358490566,0.016778523489932886,9
7,1,1,362.34,210,19,1,8,23,1,3,0,15,22,61,33,2,3.3870967741935485,0.07109004739336493,21
2,4,0,450.78,327,18,0,5,390,2,2,0,14,8,73,46,1,4.418918918918919,0.042682926829268296,18
0,0,2,441.14,205,47,3,8,805,2,1,0,42,48,71,57,1,2.8472222222222223,0.20388349514563106,50
0,3,0,49.41,340,13,3,8,623,0,7,0,11,9,47,39,2,7.083333333333333,0.03225806451612903,20
5,1,0,477.89,206,29,4,2,687,2,1,0,26,39,21,40,0,9.363636363636363,0.12560386473429952,35
2,1,3,56.6,340,59,4,5,798,2,1,0,62,55,69,88,2,4.857142857142857,0.18181818181818182,65
2,1,3,56.6,228,48,4,3,246,0,6,0,47,58,67,51,2,3.3529411764705883,0.2052401746724891,57
2,5,3,53.22,262,33,2,4,434,1,3,0,37,35,79,81,0,3.275,0.14068441064638784,35
5,1,0,477.89,474,37,4,13,847,1,4,0,33,30,23,66,0,19.75,0.06947368421052631,43
2,0,3,246.09,310,14,0,8,798,2,2,0,13,24,76,69,0,4.025974025974026,0.04180064308681672,20
0,3,2,226.22,147,45,4,4,574,2,2,0,42,40,22,67,2,6.391304347826087,0.28378378378378377,51
0,1,2,184.21,134,6,3,7,492,0,7,1,4,1,24,39,1,5.36,0.02962962962962963,11
0,3,1,41.1,125,26,1,7,790,1,4,0,21,20,56,74,2,2.192982456140351,0.16666666666666666,26
6,4,3,302.46,95,46,4,12,713,2,1,0,49,56,25,57,2,3.6538461538461537,0.5104166666666666,51
4,4,3,305.04,392,23,3,5,976,0,7,0,18,25,54,81,0,7.127272727272727,0.04580152671755725,21
3,0,0,61.98,339,18,4,2,545,2,1,0,16,25,66,96,1,5.059701492537314,0.047058823529411764,27
0,3,2,282.07,306,35,2,3,200,0,6,0,40,34,38,63,2,7.846153846153846,0.13029315960912052,36
2,1,3,56.6,115,49,4,13,868,1,4,0,44,55,27,83,2,4.107142857142857,0.3793103448275862,48
2,5,2,325.92,485,15,3,12,307,0,7,0,10,5,63,77,0,7.578125,0.0205761316872428,18
7,1,1,357.75,77,13,0,5,851,1,4,0,11,13,49,89,2,1.54,0.14102564102564102,14
7,3,2,123.69,375,32,0,12,377,2,2,0,28,24,73,37,2,5.0675675675675675,0.07446808510638298,36
7,0,2,57.78,255,5,2,11,304,1,3,0,7,8,59,31,1,4.25,0.02734375,10
2,1,3,56.6,465,20,4,5,872,1,4,0,18,10,40,97,2,11.341463414634147,0.03862660944206009,26
7,1,1,357.75,75,40,0,9,363,2,2,0,38,30,57,72,2,1.293103448275862,0.5,45
5,4,0,457.07,393,23,2,9,288,2,2,0,24,19,26,94,0,14.555555555555555,0.06091370558375635,23
2,0,2,291.67,82,19,1,6,875,0,7,0,19,29,74,37,1,1.0933333333333333,0.2289156626506024,22
6,5,3,164.14,298,30,1,14,578,1,5,0,29,33,24,61,1,11.92,0.09698996655518395,37
3,3,3,117.96,294,19,4,14,640,1,3,0,23,18,48,65,2,6.0,0.07796610169491526,23
2,1,3,267.32,344,42,2,2,563,1,4,0,39,36,78,41,1,4.3544303797468356,0.11304347826086956,48
5,2,3,458.29,464,47,0,3,534,2,1,0,47,38,27,57,2,16.571428571428573,0.1010752688172043,48
0,3,2,166.96,154,11,4,12,386,1,4,0,6,8,49,60,1,3.08,0.03870967741935484,8
0,5,2,441.43,144,17,3,12,783,2,2,0,12,21,76,32,1,1.87012987012987,0.08275862068965517,16
3,0,0,61.98,62,41,4,13,620,1,5,0,38,31,27,54,1,2.2142857142857144,0.6031746031746031,46
0,4,3,20.27,372,44,2,8,299,1,5,0,43,34,38,64,0,9.538461538461538,0.11528150134048257,41
6,1,3,14.44,291,23,3,9,718,2,1,0,19,18,43,68,1,6.613636363636363,0.06506849315068493,23
2,0,1,362.36,87,49,2,9,706,0,6,1,47,54,30,47,2,2.806451612903226,0.5340909090909091,55
7,1,2,188.49,303,40,4,13,185,1,4,0,41,50,23,57,2,12.625,0.13486842105263158,45
4,5,3,346.65,117,50,1,8,166,2,1,0,48,52,56,48,1,2.0526315789473686,0.4067796610169492,58
7,1,2,188.49,493,46,4,8,910,1,3,0,43,53,62,88,2,7.825396825396825,0.08704453441295547,48
4,1,1,129.97,137,55,2,9,645,0,6,0,57,58,30,33,0,4.419354838709677,0.41304347826086957,58
6,4,1,346.07,498,30,1,13,225,1,3,0,27,32,57,43,1,8.586206896551724,0.05410821643286573,29
0,0,3,259.97,95,36,0,9,869,2,1,0,41,28,69,60,1,1.3571428571428572,0.4270833333333333,35
6,2,1,343.08,184,11,0,5,837,1,4,0,11,9,20,96,1,8.761904761904763,0.05945945945945946,16
3,4,3,204.5,330,49,3,7,151,2,1,0,44,44,31,85,1,10.3125,0.13293051359516617,48
2,5,2,325.92,83,12,3,3,662,1,5,0,13,10,46,60,0,1.7659574468085106,0.15476190476190477,19
6,5,3,467.69,123,24,2,13,819,0,6,0,28,33,59,96,0,2.05,0.22580645161290322,30
2,0,0,277.91,218,23,0,13,271,0,7,0,23,15,79,34,0,2.725,0.1050228310502283,23
3,5,2,26.51,167,5,3,10,568,1,3,0,1,1,50,72,0,3.2745098039215685,0.005952380952380952,5
2,5,3,53.22,285,53,2,4,1021,0,6,0,49,49,51,51,0,5.480769230769231,0.17132867132867133,54
6,0,2,302.34,173,6,4,3,749,2,1,0,6,16,51,31,1,3.326923076923077,0.034482758620689655,12
2,0,0,449.03,48,35,3,3,462,2,1,0,33,38,55,58,1,0.8571428571428571,0.673469387755102,42
0,3,2,282.07,458,42,2,9,649,0,6,0,44,48,34,79,2,13.085714285714285,0.09586056644880174,50
4,4,3,305.04,399,17,3,14,852,2,1,0,22,16,48,82,0,8.142857142857142,0.055,19
2,2,1,323.23,405,33,4,8,834,1,3,0,33,40,42,82,1,9.418604651162791,0.0812807881773399,40
0,5,3,141.9,157,51,2,14,541,0,7,0,54,42,56,52,2,2.754385964912281,0.34177215189873417,54
7,0,2,57.78,480,21,2,3,498,2,1,0,16,19,50,63,1,9.411764705882353,0.033264033264033266,22
7,1,3,94.68,475,56,4,12,1012,1,4,0,60,58,63,76,2,7.421875,0.12605042016806722,63
2,0,2,291.67,394,15,1,6,646,1,5,0,13,18,41,38,1,9.380952380952381,0.03291139240506329,18
0,1,0,66.94,437,44,1,3,464,1,4,0,39,40,54,48,2,7.945454545454545,0.08904109589041095,42
1,4,3,117.68,413,10,2,7,535,2,1,0,8,20,77,32,1,5.294871794871795,0.01932367149758454,16
2,0,1,362.36,130,20,2,2,868,1,5,0,24,13,69,93,2,1.8571428571428572,0.183206106870229,27
1,1,1,424.58,260,37,1,4,208,1,3,0,39,47,35,54,0,7.222222222222222,0.14942528735632185,48
2,2,1,323.23,186,49,4,13,145,1,4,0,50,44,74,89,1,2.48,0.26737967914438504,57
5,4,0,335.8,323,20,3,9,481,1,4,0,22,20,43,43,1,7.340909090909091,0.06790123456790123,25
2,0,2,398.04,85,34,0,2,727,2,1,1,32,25,61,61,0,1.3709677419354838,0.37209302325581395,40
5,0,0,293.32,171,41,1,2,331,2,2,1,45,49,51,49,2,3.2884615384615383,0.2616279069767442,47
4,4,3,425.25,295,54,2,3,216,1,5,0,57,59,20,99,2,14.047619047619047,0.19256756756756757,61
1,2,2,70.79,124,33,0,14,212,1,4,0,36,26,74,47,2,1.6533333333333333,0.288,36
6,0,3,194.11,372,13,1,10,468,0,6,0,13,4,57,38,2,6.413793103448276,0.03485254691689008,13
2,4,0,450.78,214,24,0,5,657,0,6,0,29,15,40,89,1,5.219512195121951,0.13488372093023257,25
0,4,3,20.27,247,39,2,9,737,1,3,0,41,37,34,84,0,7.057142857142857,0.16532258064516128,40
7,1,3,94.68,385,43,4,9,772,2,2,0,39,38,57,79,2,6.637931034482759,0.10103626943005181,43
2,1,3,267.32,170,5,2,4,448,0,6,0,10,1,32,97,1,5.151515151515151,0.05847953216374269,12
0,0,3,259.97,118,19,0,14,658,0,6,0,21,29,40,51,1,2.8780487804878048,0.17647058823529413,21
0,4,1,175.0,351,54,0,13,244,2,1,0,51,50,21,42,1,15.954545454545455,0.14488636363636365,61
7,3,2,123.69,200,43,0,7,757,0,6,0,47,49,34,47,2,5.714285714285714,0.23383084577114427,51
2,1,3,366.0,400,10,4,5,755,1,3,0,9,7,59,59,0,6.666666666666667,0.022443890274314215,17
6,4,3,89.57,484,23,1,2,484,1,3,0,22,23,55,78,0,8.642857142857142,0.04536082474226804,31
0,0,2,371.5,250,49,4,12,445,1,3,0,51,43,48,58,0,5.1020408163265305,0.20318725099601595,52
5,4,3,241.29,60,13,0,10,556,1,5,0,15,3,22,33,1,2.608695652173913,0.2459016393442623,13
2,0,3,246.09,186,36,0,5,418,1,3,0,35,30,24,65,0,7.44,0.18716577540106952,40
6,0,2,302.34,331,55,4,3,869,1,3,1,60,58,23,59,1,13.791666666666666,0.18072289156626506,64
7,0,2,57.78,383,8,2,8,293,0,7,0,5,14,58,48,1,6.491525423728813,0.013020833333333334,14
7,0,2,57.78,337,23,2,6,240,2,2,0,26,25,74,96,1,4.493333333333333,0.07692307692307693,24
0,0,3,259.97,275,9,0,8,598,2,1,0,7,4,57,79,1,4.741379310344827,0.025362318840579712,12
7,0,2,397.29,337,41,0,3,482,2,2,0,44,41,40,97,2,8.21951219512195,0.1301775147928994,43
2,0,2,291.67,128,26,1,11,288,1,4,0,24,17,63,93,1,2.0,0.18604651162790697,27
0,3,1,41.1,352,7,1,2,406,0,6,0,3,1,40,96,2,8.585365853658537,0.0084985835694051,8
0,3,0,49.41,355,5,3,5,754,2,1,1,4,1,50,46,2,6.96078431372549,0.011235955056179775,9
5,1,0,477.89,357,13,4,4,935,2,1,0,14,22,74,57,0,4.76,0.03910614525139665,16
0,1,2,184.21,317,43,3,12,495,2,2,0,39,43,56,87,1,5.56140350877193,0.12264150943396226,47
6,0,2,292.13,201,48,2,2,519,0,6,0,53,41,76,45,0,2.6103896103896105,0.2623762376237624,54
4,2,0,414.69,300,10,2,13,560,0,7,0,12,10,77,42,1,3.8461538461538463,0.03986710963455149,10
1,5,3,482.81,341,45,2,11,191,2,2,0,47,39,71,68,2,4.736111111111111,0.13742690058479531,47
5,4,2,156.72,207,30,2,4,816,2,1,0,26,34,27,66,1,7.392857142857143,0.125,34
4,5,3,357.54,226,6,3,5,331,2,2,0,4,4,73,56,2,3.054054054054054,0.01762114537444934,13
3,5,2,26.51,265,59,3,11,270,1,5,1,55,58,23,62,0,11.041666666666666,0.20676691729323307,64
4,4,1,82.18,364,45,2,13,826,0,6,0,48,44,72,33,2,4.986301369863014,0.13150684931506848,49
1,2,0,157.34,226,43,2,10,90,1,5,0,43,53,62,54,2,3.5873015873015874,0.1894273127753304,54
0,1,0,66.94,33,30,1,13,473,1,4,0,34,26,24,81,2,1.32,1.0,31
2,1,3,56.6,233,51,4,14,629,2,1,0,52,60,20,43,2,11.095238095238095,0.2222222222222222,59
7,4,0,462.1,414,56,3,3,550,2,2,0,61,56,38,44,2,10.615384615384615,0.14698795180722893,60
6,0,2,302.34,197,32,4,11,437,2,1,0,28,32,53,49,1,3.6481481481481484,0.1414141414141414,30
1,5,2,72.7,81,36,2,4,751,0,7,0,36,26,39,68,1,2.025,0.43902439024390244,42
4,1,3,93.03,244,34,1,12,499,0,6,1,30,41,62,41,2,3.873015873015873,0.12244897959183673,40
6,3,2,356.47,384,25,1,2,826,2,1,0,28,33,63,67,0,6.0,0.07272727272727272,30
0,3,2,282.07,238,58,2,6,336,1,4,0,56,48,46,49,2,5.0638297872340425,0.23430962343096234,56
6,0,2,302.34,464,54,4,3,768,2,2,0,56,57,31,49,1,14.5,0.12043010752688173,64
6,4,3,302.46,145,25,4,11,678,2,1,1,26,15,22,47,2,6.304347826086956,0.1780821917808219,31
7,1,3,346.55,470,52,1,3,373,2,2,1,56,54,26,89,0,17.40740740740741,0.11889596602972399,62
0,0,2,127.2,348,14,3,2,531,0,6,0,17,11,45,91,1,7.565217391304348,0.04871060171919771,23
6,1,3,14.44,132,14,3,5,809,2,1,0,18,11,36,81,1,3.5675675675675675,0.13533834586466165,19
2,1,3,366.0,95,8,4,5,368,0,6,0,13,10,57,36,0,1.6379310344827587,0.13541666666666666,14
2,1,3,56.6,163,29,4,8,261,2,2,0,25,24,29,92,2,5.433333333333334,0.1524390243902439,33
0,4,1,175.0,475,31,0,10,872,2,2,0,33,36,78,36,1,6.012658227848101,0.06932773109243698,32
0,2,1,95.12,236,57,0,13,726,1,5,0,59,48,52,46,2,4.452830188679245,0.2489451476793249,59
2,1,3,56.6,137,19,4,6,437,2,2,0,17,29,36,38,2,3.7027027027027026,0.12318840579710146,21
1,2,1,244.64,469,5,1,5,661,1,5,0,4,15,65,70,1,7.106060606060606,0.00851063829787234,15
2,0,0,277.91,482,8,0,14,462,2,2,0,3,12,56,81,0,8.456140350877194,0.006211180124223602,12
0,0,2,441.14,174,14,3,13,547,1,3,0,11,14,52,66,1,3.2830188679245285,0.06285714285714286,20
7,0,2,57.78,489,43,2,3,322,1,4,0,46,53,29,61,1,16.3,0.09387755102040816,46
0,3,1,41.1,134,37,1,12,945,0,6,0,34,31,60,79,2,2.19672131147541,0.2518518518518518,42
3,5,2,26.51,466,29,3,6,389,1,3,0,28,27,27,34,0,16.642857142857142,0.059957173447537475,29
4,4,3,425.25,263,43,2,7,566,2,1,0,48,47,55,48,2,4.696428571428571,0.18181818181818182,49
3,0,0,61.98,333,44,4,6,917,0,6,1,39,41,26,86,1,12.333333333333334,0.11676646706586827,48
2,3,1,405.0,242,32,1,11,608,1,5,0,33,22,57,50,2,4.172413793103448,0.13580246913580246,37
6,4,3,302.46,239,37,4,11,715,1,5,0,41,38,21,84,2,10.863636363636363,0.17083333333333334,40
2,3,1,405.0,343,18,1,9,300,0,7,0,17,14,61,58,2,5.532258064516129,0.04941860465116279,24
4,4,3,425.25,236,8,2,11,65,2,1,1,6,18,44,64,2,5.2444444444444445,0.02531645569620253,12
2,4,0,319.2,289,49,2,5,793,0,6,0,47,41,28,86,0,9.96551724137931,0.16206896551724137,48
0,0,2,127.2,154,38,3,8,468,1,5,0,33,38,62,95,1,2.4444444444444446,0.2129032258064516,37
0,3,0,49.41,365,28,3,14,922,1,4,0,27,25,60,71,2,5.983606557377049,0.07377049180327869,33
1,4,3,117.68,148,10,2,14,829,1,3,0,14,14,42,57,1,3.441860465116279,0.09395973154362416,20
3,3,3,348.06,470,41,4,11,281,0,6,0,40,43,77,32,0,6.0256410256410255,0.08492569002123142,49
2,4,0,319.2,375,46,2,7,707,1,5,0,48,46,37,89,0,9.868421052631579,0.1276595744680851,55
2,4,0,450.78,345,15,0,14,139,1,5,1,10,19,38,90,1,8.846153846153847,0.028901734104046242,19
0,3,2,226.22,436,7,4,7,198,0,6,0,3,10,52,78,2,8.226415094339623,0.006864988558352402,10
4,1,1,297.94,384,14,1,9,40,0,6,0,16,20,40,42,1,9.365853658536585,0.04155844155844156,15
0,3,2,166.96,346,28,4,8,594,1,3,0,28,31,28,96,1,11.931034482758621,0.08069164265129683,31
2,0,2,398.04,240,17,0,12,594,0,6,1,16,23,32,46,0,7.2727272727272725,0.06639004149377593,23
0,3,2,282.07,117,5,2,10,732,1,3,0,9,14,22,71,2,5.086956521739131,0.07627118644067797,15
6,0,1,444.0,159,53,1,10,757,0,6,0,53,51,70,34,0,2.23943661971831,0.33125,60
5,4,0,400.21,96,34,0,7,547,1,4,0,34,29,50,51,0,1.8823529411764706,0.35051546391752575,37
0,5,3,141.9,257,22,2,3,480,0,6,0,18,31,63,60,2,4.015625,0.06976744186046512,30
4,5,3,357.54,230,57,3,10,207,2,1,0,53,67,27,80,2,8.214285714285714,0.22943722943722944,65
2,0,1,362.36,86,32,2,2,681,0,6,0,27,33,67,30,2,1.2647058823529411,0.3103448275862069,35
0,5,2,441.43,451,15,3,4,885,1,5,0,11,25,63,90,1,7.046875,0.024336283185840708,21
2,0,1,362.36,362,50,2,11,143,1,4,0,52,57,65,53,2,5.484848484848484,0.14325068870523416,57
2,1,3,366.0,270,11,4,10,678,1,5,0,10,19,44,70,0,6.0,0.03690036900369004,12
6,4,3,302.46,169,51,4,14,749,1,3,0,46,54,57,66,2,2.913793103448276,0.27058823529411763,53
6,1,3,14.44,88,47,3,8,777,1,5,0,49,47,66,57,1,1.3134328358208955,0.550561797752809,49
6,1,2,486.16,462,50,2,3,392,0,6,0,47,42,68,91,1,6.695652173913044,0.10151187904967603,47
3,5,2,26.51,156,45,3,12,449,0,6,0,44,46,29,59,0,5.2,0.2802547770700637,52
4,1,1,297.94,189,19,1,11,300,2,2,0,20,14,73,82,1,2.554054054054054,0.10526315789473684,24
6,4,3,89.57,408,52,1,11,564,1,4,0,50,53,58,51,0,6.915254237288136,0.12224938875305623,57
1,5,3,482.81,279,40,2,7,473,1,4,0,36,32,66,62,2,4.164179104477612,0.12857142857142856,38
0,3,2,282.07,385,9,2,3,755,1,4,0,7,10,65,57,2,5.833333333333333,0.018134715025906734,14
3,3,3,117.96,215,16,4,14,716,2,1,0,12,16,63,57,2,3.359375,0.05555555555555555,15
6,3,2,356.47,446,10,1,11,335,1,5,0,10,15,42,75,0,10.372093023255815,0.02237136465324385,17
0,0,2,371.5,436,13,4,10,646,1,5,0,18,17,68,73,0,6.318840579710145,0.041189931350114416,15
3,0,0,61.98,311,6,4,13,42,1,5,0,7,4,41,87,1,7.404761904761905,0.022435897435897436,6
0,2,1,95.12,121,28,0,14,937,1,4,0,33,34,46,73,2,2.574468085106383,0.27049180327868855,39
2,2,1,323.23,33,35,4,10,199,0,6,0,40,35,37,95,1,0.868421052631579,1.1764705882352942,41
0,5,2,441.43,366,22,3,10,364,2,2,0,25,29,32,60,1,11.090909090909092,0.0681198910081744,24
1,3,1,345.21,383,56,2,6,327,2,1,0,56,52,41,36,2,9.119047619047619,0.14583333333333334,56
5,0,2,467.1,195,33,1,2,621,1,4,0,35,34,64,50,1,3.0,0.17857142857142858,33
1,2,1,446.05,463,50,0,6,192,0,7,0,54,60,51,31,1,8.903846153846153,0.11637931034482758,55
1,1,1,424.58,243,23,1,12,300,2,1,0,24,33,78,30,0,3.0759493670886076,0.09836065573770492,25
0,0,3,259.97,278,57,0,6,876,0,6,0,62,51,45,70,1,6.043478260869565,0.2222222222222222,59
