Category,Manufacturer,Medicine_Form,Price,Current_Stock,Quantity_Sold,Supplier_Name,Supplier_Lead_Time,Days_To_Expiry,Season,Month,Is_Festival,Avg_Last_7_Days_Sales,Avg_Last_30_Days_Sales,Safety_Stock,Reorder_Level,Storage_Requirements,Future_Demand
6,0,2,292.13,265,10,2,7,910,0,6,0,11,19,53,54,0,12
7,1,3,94.68,465,27,4,2,410,0,6,0,30,19,22,63,2,26
2,0,1,362.36,404,5,2,3,624,1,5,0,1,1,41,93,2,10
1,2,1,446.05,178,11,0,13,809,1,5,0,11,19,76,91,1,13
2,0,1,362.36,300,19,2,14,802,1,4,0,17,25,61,70,2,21
5,0,2,467.1,382,20,1,3,372,2,1,0,22,16,24,87,1,22
5,4,0,335.8,204,33,3,8,244,1,4,0,32,26,51,56,1,31
4,4,3,305.04,410,51,3,12,763,0,6,0,50,60,38,49,0,52
1,2,2,70.79,371,10,0,4,313,2,2,0,15,9,57,58,2,19
1,3,1,345.21,319,30,2,14,518,2,2,0,31,28,57,60,2,29
6,4,3,89.57,86,18,1,10,373,1,3,0,13,20,25,66,0,22
4,4,3,425.25,93,12,2,8,882,2,2,0,13,13,57,50,2,15
2,4,0,319.2,205,40,2,3,462,2,1,0,42,40,40,49,0,43
5,4,3,241.29,436,50,0,8,495,2,2,0,50,44,21,32,1,56
5,4,0,457.07,470,56,2,6,756,2,1,0,60,64,44,99,0,60
5,4,3,241.29,332,40,0,14,804,1,4,0,36,44,32,71,1,44
0,1,3,112.93,496,50,2,9,427,1,4,0,50,51,76,96,1,52
0,0,3,259.97,128,54,0,4,630,1,5,0,56,51,34,74,1,60
7,1,3,94.68,73,18,4,8,300,2,1,1,14,9,44,33,2,18
1,3,1,345.21,35,26,2,13,921,1,5,0,21,21,51,56,2,23
1,1,1,424.58,349,37,1,14,318,0,6,0,42,34,43,68,0,40
0,3,2,282.07,103,32,2,7,434,1,5,0,36,33,23,54,2,39
6,4,3,89.57,382,40,1,11,669,0,7,0,39,40,32,58,0,41
0,5,3,141.9,419,20,2,3,862,1,4,1,21,17,39,98,2,21
3,3,3,117.96,45,58,4,14,630,2,2,0,58,50,53,57,2,57
0,1,2,184.21,108,16,3,2,404,2,1,0,17,8,71,98,1,18
0,3,2,166.96,109,13,4,12,820,2,2,0,14,17,23,45,1,22
5,4,0,400.21,194,17,0,12,608,0,6,0,17,10,35,40,0,20
3,3,3,117.96,338,12,4,9,295,1,5,0,10,5,24,78,2,11
1,2,1,446.05,290,54,0,13,245,2,1,0,53,62,67,85,1,57
6,2,1,259.78,102,50,2,13,382,1,4,0,49,50,30,61,1,58
2,3,2,142.33,179,26,2,6,380,1,5,0,25,35,35,68,2,36
2,5,2,325.92,81,35,3,7,678,0,6,0,37,45,28,48,0,42
7,0,2,397.29,84,5,0,13,204,0,6,0,7,9,37,86,2,8
0,0,2,441.14,383,9,3,8,367,1,3,0,8,8,53,41,1,17
0,0,2,127.2,461,31,3,5,508,1,5,0,31,25,46,96,1,38
1,5,0,410.5,493,29,0,3,350,2,1,0,30,36,46,37,0,36
6,2,1,259.78,478,34,2,2,403,1,3,0,34,27,61,93,1,35
2,3,2,142.33,160,36,2,6,348,1,4,0,32,26,36,61,2,36
0,0,2,127.2,290,34,3,9,439,2,1,0,34,31,29,67,1,33
5,2,3,458.29,180,6,0,2,400,1,5,0,10,8,32,45,2,13
2,0,2,291.67,106,31,1,6,393,1,3,0,29,25,38,93,1,35
6,5,3,467.69,47,35,2,11,291,1,5,0,35,40,52,48,0,39
6,0,3,194.11,95,51,1,13,535,0,7,0,46,50,57,42,2,58
7,0,2,57.78,126,40,2,10,545,0,7,0,39,49,76,93,1,44
5,4,0,457.07,407,43,2,10,483,1,5,1,39,45,21,89,0,51
0,0,3,259.97,433,13,0,12,399,2,2,0,15,17,53,92,1,21
1,2,0,82.18,297,7,1,12,322,1,4,0,5,1,52,95,2,9
7,1,1,362.34,210,19,1,8,23,1,3,0,15,22,61,33,2,21
2,4,0,450.78,327,18,0,5,390,2,2,0,14,8,73,46,1,18
0,0,2,441.14,205,47,3,8,805,2,1,0,42,48,71,57,1,50
0,3,0,49.41,340,13,3,8,623,0,7,0,11,9,47,39,2,20
5,1,0,477.89,206,29,4,2,687,2,1,0,26,39,21,40,0,35
2,1,3,56.6,340,59,4,5,798,2,1,0,62,55,69,88,2,65
2,1,3,56.6,228,48,4,3,246,0,6,0,47,58,67,51,2,57
2,5,3,53.22,262,33,2,4,434,1,3,0,37,35,79,81,0,35
5,1,0,477.89,474,37,4,13,847,1,4,0,33,30,23,66,0,43
2,0,3,246.09,310,14,0,8,798,2,2,0,13,24,76,69,0,20
0,3,2,226.22,147,45,4,4,574,2,2,0,42,40,22,67,2,51
0,1,2,184.21,134,6,3,7,492,0,7,1,4,1,24,39,1,11
0,3,1,41.1,125,26,1,7,790,1,4,0,21,20,56,74,2,26
6,4,3,302.46,95,46,4,12,713,2,1,0,49,56,25,57,2,51
4,4,3,305.04,392,23,3,5,976,0,7,0,18,25,54,81,0,21
3,0,0,61.98,339,18,4,2,545,2,1,0,16,25,66,96,1,27
0,3,2,282.07,306,35,2,3,200,0,6,0,40,34,38,63,2,36
2,1,3,56.6,115,49,4,13,868,1,4,0,44,55,27,83,2,48
2,5,2,325.92,485,15,3,12,307,0,7,0,10,5,63,77,0,18
7,1,1,357.75,77,13,0,5,851,1,4,0,11,13,49,89,2,14
7,3,2,123.69,375,32,0,12,377,2,2,0,28,24,73,37,2,36
7,0,2,57.78,255,5,2,11,304,1,3,0,7,8,59,31,1,10
2,1,3,56.6,465,20,4,5,872,1,4,0,18,10,40,97,2,26
7,1,1,357.75,75,40,0,9,363,2,2,0,38,30,57,72,2,45
5,4,0,457.07,393,23,2,9,288,2,2,0,24,19,26,94,0,23
2,0,2,291.67,82,19,1,6,875,0,7,0,19,29,74,37,1,22
6,5,3,164.14,298,30,1,14,578,1,5,0,29,33,24,61,1,37
3,3,3,117.96,294,19,4,14,640,1,3,0,23,18,48,65,2,23
2,1,3,267.32,344,42,2,2,563,1,4,0,39,36,78,41,1,48
5,2,3,458.29,464,47,0,3,534,2,1,0,47,38,27,57,2,48
0,3,2,166.96,154,11,4,12,386,1,4,0,6,8,49,60,1,8
0,5,2,441.43,144,17,3,12,783,2,2,0,12,21,76,32,1,16
3,0,0,61.98,62,41,4,13,620,1,5,0,38,31,27,54,1,46
0,4,3,20.27,372,44,2,8,299,1,5,0,43,34,38,64,0,41
6,1,3,14.44,291,23,3,9,718,2,1,0,19,18,43,68,1,23
2,0,1,362.36,87,49,2,9,706,0,6,1,47,54,30,47,2,55
7,1,2,188.49,303,40,4,13,185,1,4,0,41,50,23,57,2,45
4,5,3,346.65,117,50,1,8,166,2,1,0,48,52,56,48,1,58
7,1,2,188.49,493,46,4,8,910,1,3,0,43,53,62,88,2,48
4,1,1,129.97,137,55,2,9,645,0,6,0,57,58,30,33,0,58
6,4,1,346.07,498,30,1,13,225,1,3,0,27,32,57,43,1,29
0,0,3,259.97,95,36,0,9,869,2,1,0,41,28,69,60,1,35
6,2,1,343.08,184,11,0,5,837,1,4,0,11,9,20,96,1,16
3,4,3,204.5,330,49,3,7,151,2,1,0,44,44,31,85,1,48
2,5,2,325.92,83,12,3,3,662,1,5,0,13,10,46,60,0,19
6,5,3,467.69,123,24,2,13,819,0,6,0,28,33,59,96,0,30
2,0,0,277.91,218,23,0,13,271,0,7,0,23,15,79,34,0,23
3,5,2,26.51,167,5,3,10,568,1,3,0,1,1,50,72,0,5
2,5,3,53.22,285,53,2,4,1021,0,6,0,49,49,51,51,0,54
6,0,2,302.34,173,6,4,3,749,2,1,0,6,16,51,31,1,12
2,0,0,449.03,48,35,3,3,462,2,1,0,33,38,55,58,1,42
0,3,2,282.07,458,42,2,9,649,0,6,0,44,48,34,79,2,50
4,4,3,305.04,399,17,3,14,852,2,1,0,22,16,48,82,0,19
2,2,1,323.23,405,33,4,8,834,1,3,0,33,40,42,82,1,40
0,5,3,141.9,157,51,2,14,541,0,7,0,54,42,56,52,2,54
7,0,2,57.78,480,21,2,3,498,2,1,0,16,19,50,63,1,22
7,1,3,94.68,475,56,4,12,1012,1,4,0,60,58,63,76,2,63
2,0,2,291.67,394,15,1,6,646,1,5,0,13,18,41,38,1,18
0,1,0,66.94,437,44,1,3,464,1,4,0,39,40,54,48,2,42
1,4,3,117.68,413,10,2,7,535,2,1,0,8,20,77,32,1,16
2,0,1,362.36,130,20,2,2,868,1,5,0,24,13,69,93,2,27
1,1,1,424.58,260,37,1,4,208,1,3,0,39,47,35,54,0,48
2,2,1,323.23,186,49,4,13,145,1,4,0,50,44,74,89,1,57
5,4,0,335.8,323,20,3,9,481,1,4,0,22,20,43,43,1,25
2,0,2,398.04,85,34,0,2,727,2,1,1,32,25,61,61,0,40
5,0,0,293.32,171,41,1,2,331,2,2,1,45,49,51,49,2,47
4,4,3,425.25,295,54,2,3,216,1,5,0,57,59,20,99,2,61
1,2,2,70.79,124,33,0,14,212,1,4,0,36,26,74,47,2,36
6,0,3,194.11,372,13,1,10,468,0,6,0,13,4,57,38,2,13
2,4,0,450.78,214,24,0,5,657,0,6,0,29,15,40,89,1,25
0,4,3,20.27,247,39,2,9,737,1,3,0,41,37,34,84,0,40
7,1,3,94.68,385,43,4,9,772,2,2,0,39,38,57,79,2,43
2,1,3,267.32,170,5,2,4,448,0,6,0,10,1,32,97,1,12
0,0,3,259.97,118,19,0,14,658,0,6,0,21,29,40,51,1,21
0,4,1,175.0,351,54,0,13,244,2,1,0,51,50,21,42,1,61
7,3,2,123.69,200,43,0,7,757,0,6,0,47,49,34,47,2,51
2,1,3,366.0,400,10,4,5,755,1,3,0,9,7,59,59,0,17
6,4,3,89.57,484,23,1,2,484,1,3,0,22,23,55,78,0,31
0,0,2,371.5,250,49,4,12,445,1,3,0,51,43,48,58,0,52
5,4,3,241.29,60,13,0,10,556,1,5,0,15,3,22,33,1,13
2,0,3,246.09,186,36,0,5,418,1,3,0,35,30,24,65,0,40
6,0,2,302.34,331,55,4,3,869,1,3,1,60,58,23,59,1,64
7,0,2,57.78,383,8,2,8,293,0,7,0,5,14,58,48,1,14
7,0,2,57.78,337,23,2,6,240,2,2,0,26,25,74,96,1,24
0,0,3,259.97,275,9,0,8,598,2,1,0,7,4,57,79,1,12
7,0,2,397.29,337,41,0,3,482,2,2,0,44,41,40,97,2,43
2,0,2,291.67,128,26,1,11,288,1,4,0,24,17,63,93,1,27
0,3,1,41.1,352,7,1,2,406,0,6,0,3,1,40,96,2,8
0,3,0,49.41,355,5,3,5,754,2,1,1,4,1,50,46,2,9
5,1,0,477.89,357,13,4,4,935,2,1,0,14,22,74,57,0,16
0,1,2,184.21,317,43,3,12,495,2,2,0,39,43,56,87,1,47
6,0,2,292.13,201,48,2,2,519,0,6,0,53,41,76,45,0,54
4,2,0,414.69,300,10,2,13,560,0,7,0,12,10,77,42,1,10
1,5,3,482.81,341,45,2,11,191,2,2,0,47,39,71,68,2,47
5,4,2,156.72,207,30,2,4,816,2,1,0,26,34,27,66,1,34
4,5,3,357.54,226,6,3,5,331,2,2,0,4,4,73,56,2,13
3,5,2,26.51,265,59,3,11,270,1,5,1,55,58,23,62,0,64
4,4,1,82.18,364,45,2,13,826,0,6,0,48,44,72,33,2,49
1,2,0,157.34,226,43,2,10,90,1,5,0,43,53,62,54,2,54
0,1,0,66.94,33,30,1,13,473,1,4,0,34,26,24,81,2,31
2,1,3,56.6,233,51,4,14,629,2,1,0,52,60,20,43,2,59
7,4,0,462.1,414,56,3,3,550,2,2,0,61,56,38,44,2,60
6,0,2,302.34,197,32,4,11,437,2,1,0,28,32,53,49,1,30
1,5,2,72.7,81,36,2,4,751,0,7,0,36,26,39,68,1,42
4,1,3,93.03,244,34,1,12,499,0,6,1,30,41,62,41,2,40
6,3,2,356.47,384,25,1,2,826,2,1,0,28,33,63,67,0,30
0,3,2,282.07,238,58,2,6,336,1,4,0,56,48,46,49,2,56
6,0,2,302.34,464,54,4,3,768,2,2,0,56,57,31,49,1,64
6,4,3,302.46,145,25,4,11,678,2,1,1,26,15,22,47,2,31
7,1,3,346.55,470,52,1,3,373,2,2,1,56,54,26,89,0,62
0,0,2,127.2,348,14,3,2,531,0,6,0,17,11,45,91,1,23
6,1,3,14.44,132,14,3,5,809,2,1,0,18,11,36,81,1,19
2,1,3,366.0,95,8,4,5,368,0,6,0,13,10,57,36,0,14
2,1,3,56.6,163,29,4,8,261,2,2,0,25,24,29,92,2,33
0,4,1,175.0,475,31,0,10,872,2,2,0,33,36,78,36,1,32
0,2,1,95.12,236,57,0,13,726,1,5,0,59,48,52,46,2,59
2,1,3,56.6,137,19,4,6,437,2,2,0,17,29,36,38,2,21
1,2,1,244.64,469,5,1,5,661,1,5,0,4,15,65,70,1,15
2,0,0,277.91,482,8,0,14,462,2,2,0,3,12,56,81,0,12
0,0,2,441.14,174,14,3,13,547,1,3,0,11,14,52,66,1,20
7,0,2,57.78,489,43,2,3,322,1,4,0,46,53,29,61,1,46
0,3,1,41.1,134,37,1,12,945,0,6,0,34,31,60,79,2,42
3,5,2,26.51,466,29,3,6,389,1,3,0,28,27,27,34,0,29
4,4,3,425.25,263,43,2,7,566,2,1,0,48,47,55,48,2,49
3,0,0,61.98,333,44,4,6,917,0,6,1,39,41,26,86,1,48
2,3,1,405.0,242,32,1,11,608,1,5,0,33,22,57,50,2,37
6,4,3,302.46,239,37,4,11,715,1,5,0,41,38,21,84,2,40
2,3,1,405.0,343,18,1,9,300,0,7,0,17,14,61,58,2,24
4,4,3,425.25,236,8,2,11,65,2,1,1,6,18,44,64,2,12
2,4,0,319.2,289,49,2,5,793,0,6,0,47,41,28,86,0,48
0,0,2,127.2,154,38,3,8,468,1,5,0,33,38,62,95,1,37
0,3,0,49.41,365,28,3,14,922,1,4,0,27,25,60,71,2,33
1,4,3,117.68,148,10,2,14,829,1,3,0,14,14,42,57,1,20
3,3,3,348.06,470,41,4,11,281,0,6,0,40,43,77,32,0,49
2,4,0,319.2,375,46,2,7,707,1,5,0,48,46,37,89,0,55
2,4,0,450.78,345,15,0,14,139,1,5,1,10,19,38,90,1,19
0,3,2,226.22,436,7,4,7,198,0,6,0,3,10,52,78,2,10
4,1,1,297.94,384,14,1,9,40,0,6,0,16,20,40,42,1,15
0,3,2,166.96,346,28,4,8,594,1,3,0,28,31,28,96,1,31
2,0,2,398.04,240,17,0,12,594,0,6,1,16,23,32,46,0,23
0,3,2,282.07,117,5,2,10,732,1,3,0,9,14,22,71,2,15
6,0,1,444.0,159,53,1,10,757,0,6,0,53,51,70,34,0,60
5,4,0,400.21,96,34,0,7,547,1,4,0,34,29,50,51,0,37
0,5,3,141.9,257,22,2,3,480,0,6,0,18,31,63,60,2,30
4,5,3,357.54,230,57,3,10,207,2,1,0,53,67,27,80,2,65
2,0,1,362.36,86,32,2,2,681,0,6,0,27,33,67,30,2,35
0,5,2,441.43,451,15,3,4,885,1,5,0,11,25,63,90,1,21
2,0,1,362.36,362,50,2,11,143,1,4,0,52,57,65,53,2,57
2,1,3,366.0,270,11,4,10,678,1,5,0,10,19,44,70,0,12
6,4,3,302.46,169,51,4,14,749,1,3,0,46,54,57,66,2,53
6,1,3,14.44,88,47,3,8,777,1,5,0,49,47,66,57,1,49
6,1,2,486.16,462,50,2,3,392,0,6,0,47,42,68,91,1,47
3,5,2,26.51,156,45,3,12,449,0,6,0,44,46,29,59,0,52
4,1,1,297.94,189,19,1,11,300,2,2,0,20,14,73,82,1,24
6,4,3,89.57,408,52,1,11,564,1,4,0,50,53,58,51,0,57
1,5,3,482.81,279,40,2,7,473,1,4,0,36,32,66,62,2,38
0,3,2,282.07,385,9,2,3,755,1,4,0,7,10,65,57,2,14
3,3,3,117.96,215,16,4,14,716,2,1,0,12,16,63,57,2,15
6,3,2,356.47,446,10,1,11,335,1,5,0,10,15,42,75,0,17
0,0,2,371.5,436,13,4,10,646,1,5,0,18,17,68,73,0,15
3,0,0,61.98,311,6,4,13,42,1,5,0,7,4,41,87,1,6
0,2,1,95.12,121,28,0,14,937,1,4,0,33,34,46,73,2,39
2,2,1,323.23,33,35,4,10,199,0,6,0,40,35,37,95,1,41
0,5,2,441.43,366,22,3,10,364,2,2,0,25,29,32,60,1,24
1,3,1,345.21,383,56,2,6,327,2,1,0,56,52,41,36,2,56
5,0,2,467.1,195,33,1,2,621,1,4,0,35,34,64,50,1,33
1,2,1,446.05,463,50,0,6,192,0,7,0,54,60,51,31,1,55
1,1,1,424.58,243,23,1,12,300,2,1,0,24,33,78,30,0,25
0,0,3,259.97,278,57,0,6,876,0,6,0,62,51,45,70,1,59
5,4,0,400.21,44,26,0,2,951,1,3,0,24,26,71,55,0,29
7,4,0,462.1,336,38,3,8,560,0,7,0,35,44,73,36,2,47
6,5,3,467.69,183,39,2,8,202,2,1,0,41,35,64,72,0,45
6,2,1,259.78,51,13,2,13,470,1,5,1,8,12,78,82,1,15
0,0,2,371.5,462,20,4,11,431,1,5,0,20,14,26,37,0,18
6,0,3,194.11,126,48,1,5,276,0,7,0,49,47,76,52,2,55
2,4,0,53.6,288,5,3,12,356,1,3,0,4,11,31,52,2,6
7,1,3,94.68,374,58,4,8,866,1,4,0,61,67,68,78,2,69
2,4,0,319.2,327,47,2,11,93,1,5,1,50,56,37,53,0,54
4,0,1,283.65,76,58,1,12,360,1,5,0,59,58,69,41,2,66
1,1,1,424.58,40,39,1,10,752,2,1,0,39,31,74,56,0,39
1,5,3,482.81,32,28,2,3,776,1,3,1,23,20,34,35,2,28
4,5,3,346.65,140,10,1,2,784,1,4,0,15,8,62,78,1,14
3,3,3,117.96,237,15,4,7,380,1,3,0,12,23,69,91,2,24
1,2,0,82.18,58,7,1,4,610,0,7,0,6,13,39,81,2,10
2,3,1,405.0,108,44,1,5,368,0,7,0,49,54,77,87,2,55
4,5,3,357.54,192,57,3,5,114,0,7,0,53,49,23,34,2,63
1,2,0,82.18,385,45,1,3,556,1,3,0,45,48,76,44,2,46
3,3,3,117.96,375,56,4,13,825,0,6,0,56,56,29,85,2,64
1,1,1,424.58,269,34,1,11,784,1,4,1,37,30,36,52,0,41
3,5,2,26.51,91,24,3,8,1044,1,5,0,26,30,75,52,0,25
7,1,1,362.34,145,6,1,4,276,0,6,0,4,6,56,79,2,11
2,3,1,405.0,115,47,1,14,299,1,4,0,45,43,37,79,2,50
1,4,3,117.68,173,35,2,4,608,2,1,0,31,34,44,74,1,40
0,1,2,184.21,398,8,3,12,322,0,6,0,12,16,43,59,1,17
7,1,1,357.75,186,15,0,13,611,0,6,0,14,10,57,64,2,17
6,0,3,194.11,210,50,1,10,312,0,6,0,46,41,46,44,2,48
5,2,3,458.29,166,48,0,3,901,1,5,0,52,42,78,81,2,51
2,0,2,398.04,314,52,0,8,619,1,5,0,54,44,63,44,0,51
0,3,2,282.07,109,13,2,12,927,1,4,0,16,9,46,36,2,21
0,0,0,33.93,494,11,3,14,687,1,3,0,12,17,30,49,0,15
2,1,3,366.0,331,5,4,13,876,2,1,1,1,5,48,58,0,3
2,4,0,319.2,42,27,2,13,281,2,1,1,24,19,73,84,0,28
6,0,2,292.13,154,56,2,9,423,2,2,0,52,59,72,38,0,62
4,3,1,437.94,222,42,2,11,282,2,1,0,37,48,33,75,1,47
7,4,0,462.1,230,38,3,7,333,1,4,0,42,44,53,97,2,41
0,0,2,441.14,447,45,3,3,1004,1,3,0,44,44,70,65,1,53
2,2,1,323.23,122,46,4,11,826,1,5,0,51,41,59,56,1,48
0,5,3,141.9,192,44,2,4,577,0,7,0,42,54,22,34,2,51
0,3,0,49.41,222,59,3,6,681,2,1,0,56,68,65,92,2,59
0,4,1,175.0,314,42,0,3,390,0,6,0,45,50,75,46,1,44
1,2,2,70.79,215,56,0,2,430,2,2,0,56,51,31,71,2,56
6,1,2,486.16,496,23,2,14,613,2,1,0,21,31,68,61,1,32
0,1,3,112.93,96,6,2,6,573,1,3,0,9,5,54,77,1,9
2,3,2,142.33,183,15,2,7,484,1,4,0,15,5,41,98,2,13
7,0,2,397.29,432,55,0,10,414,1,3,1,59,61,78,40,2,61
0,3,2,226.22,369,48,4,14,297,0,6,0,47,57,42,40,2,54
2,5,2,325.92,104,19,3,10,490,1,5,0,18,14,23,73,0,26
6,0,2,292.13,269,6,2,13,608,0,6,0,9,1,61,46,0,9
4,4,3,425.25,379,19,2,6,218,1,3,0,20,22,28,98,2,19
2,2,1,323.23,129,29,4,8,221,1,5,0,33,24,24,72,1,31
1,2,0,82.18,161,9,1,4,698,2,2,0,13,12,56,71,2,17
0,0,2,441.14,72,23,3,14,413,2,1,0,24,31,53,66,1,26
2,5,2,325.92,70,37,3,5,160,1,4,0,35,32,39,93,0,44
7,4,0,462.1,373,39,3,8,340,1,4,0,34,43,62,45,2,45
3,3,3,117.96,473,35,4,3,767,1,4,1,40,26,59,56,2,36
7,5,3,212.79,285,57,2,12,755,0,6,0,59,66,30,79,2,60
1,2,0,157.34,306,37,2,11,261,2,1,0,36,41,48,60,2,43
2,5,2,325.92,228,22,3,14,413,0,6,0,26,27,35,90,0,27
0,0,2,441.14,410,51,3,13,779,1,3,0,49,57,48,82,1,52
2,1,3,267.32,56,54,2,5,748,2,1,1,52,64,37,64,1,62
0,0,2,371.5,254,12,4,11,356,2,1,0,17,2,44,62,0,14
0,0,2,441.14,252,18,3,14,419,1,3,0,17,11,64,92,1,25
0,0,2,441.14,170,28,3,5,355,0,7,0,33,34,66,89,1,38
5,4,0,400.21,64,44,0,8,570,1,3,0,48,51,74,85,0,50
5,1,0,477.89,77,34,4,3,949,1,4,0,35,33,66,55,0,39
4,4,3,425.25,164,49,2,14,577,0,6,0,46,44,58,54,2,47
7,1,2,188.49,283,59,4,6,364,2,1,0,59,56,66,88,2,60
5,1,0,477.89,281,40,4,3,669,1,5,1,42,39,70,64,0,45
7,1,1,362.34,108,17,1,3,848,1,5,0,13,12,39,53,2,22
1,1,1,424.58,383,34,1,9,406,1,3,0,36,24,55,41,0,35
7,1,1,357.75,55,53,0,9,228,2,1,0,51,62,60,54,2,61
5,1,0,477.89,353,39,4,8,680,1,3,0,44,49,42,76,0,48
2,3,2,142.33,113,53,2,9,384,1,5,0,53,62,41,99,2,57
2,0,2,291.67,474,11,1,10,691,2,1,1,15,13,61,79,1,12
0,2,1,95.12,446,10,0,11,358,1,5,0,9,9,52,48,2,11
4,4,3,425.25,207,10,2,14,617,1,5,0,7,5,51,40,2,14
6,1,2,486.16,447,49,2,2,307,0,7,0,53,54,60,81,1,51
3,5,2,26.51,257,13,3,8,521,1,4,0,16,14,33,64,0,19
6,0,1,444.0,30,27,1,7,873,2,1,0,30,34,63,36,0,31
2,1,3,56.6,461,21,4,8,726,2,1,0,25,31,38,30,2,26
1,1,1,424.58,349,14,1,2,507,1,4,0,16,21,23,75,0,18
0,5,2,441.43,322,42,3,6,512,2,2,0,39,47,28,51,1,44
2,0,0,277.91,386,17,0,4,356,1,3,0,12,15,46,82,0,15
2,4,0,53.6,191,30,3,12,661,1,3,0,35,26,75,97,2,37
2,0,0,449.03,110,33,3,13,593,1,3,0,38,42,59,76,1,38
6,0,1,444.0,304,57,1,13,311,1,5,0,62,64,29,87,0,62
2,3,2,142.33,247,6,2,2,440,0,7,1,3,1,69,55,2,12
0,4,3,20.27,132,46,2,7,689,1,4,0,45,45,78,50,0,48
0,2,1,95.12,192,42,0,10,577,0,6,0,40,46,72,97,2,49
7,4,0,462.1,232,52,3,14,602,1,3,1,51,51,42,83,2,60
0,1,2,184.21,374,41,3,6,459,0,7,0,42,38,55,36,1,43
6,1,3,14.44,231,13,3,13,634,1,4,0,14,15,31,97,1,19
7,1,3,346.55,444,7,1,10,856,2,1,0,5,1,28,74,0,13
0,3,2,282.07,334,10,2,2,1034,0,6,0,11,5,55,99,2,10
2,1,0,338.72,251,49,3,14,413,2,2,0,50,44,65,98,2,50
0,0,2,441.14,97,46,3,11,358,2,2,0,41,43,26,84,1,44
5,4,2,156.72,173,9,2,5,360,2,1,0,9,19,37,64,1,20
3,0,0,61.98,369,8,4,14,441,2,1,0,13,10,28,33,1,17
4,4,3,103.44,205,36,4,11,913,1,4,0,33,29,47,44,2,41
0,3,2,226.22,473,30,4,14,713,1,4,0,32,21,57,70,2,36
0,0,2,127.2,355,48,3,5,566,1,4,0,47,45,73,83,1,47
6,0,1,444.0,376,44,1,8,940,1,3,0,48,47,51,40,0,50
6,1,3,14.44,443,55,3,4,134,1,5,0,53,58,34,72,1,63
0,5,2,441.43,129,40,3,8,429,0,7,0,45,42,30,68,1,46
0,4,1,175.0,201,21,0,9,423,0,6,0,17,22,74,89,1,21
6,2,1,343.08,440,43,0,3,275,1,5,0,38,40,57,33,1,45
3,0,0,61.98,61,42,4,11,447,1,3,1,42,33,38,85,1,40
6,1,3,14.44,302,13,3,6,157,1,3,0,15,6,29,78,1,15
6,0,3,194.11,335,34,1,5,624,0,7,0,35,43,31,88,2,43
0,3,1,41.1,199,16,1,2,258,0,6,0,19,20,65,79,2,23
2,2,1,323.23,134,48,4,13,418,2,1,0,50,40,63,36,1,56
0,1,0,66.94,181,12,1,10,933,2,1,0,7,14,44,39,2,13
5,4,0,457.07,72,55,2,9,906,2,2,0,55,54,45,40,0,62
4,4,1,82.18,266,47,2,14,334,1,3,0,49,57,66,43,2,49
5,3,0,219.86,63,44,1,14,825,1,4,0,41,37,60,38,0,50
0,2,1,95.12,348,38,0,2,533,2,1,1,39,35,31,76,2,44
6,4,0,408.86,375,37,1,6,995,1,4,0,32,43,54,64,2,39
6,5,3,164.14,275,19,1,2,694,1,5,0,20,9,76,60,1,17
3,4,3,204.5,336,9,3,7,386,2,2,0,13,2,58,40,1,8
5,2,3,458.29,249,9,0,5,432,2,2,0,9,10,38,33,2,14
2,5,2,325.92,38,47,3,13,789,2,1,0,42,55,40,79,0,53
2,4,0,53.6,387,34,3,2,440,2,1,0,29,41,55,67,2,34
5,4,2,156.72,161,25,2,7,612,0,7,0,27,17,40,55,1,25
0,1,2,184.21,304,11,3,10,402,0,6,0,9,16,43,99,1,18
4,1,1,297.94,34,39,1,13,23,2,2,0,37,31,54,88,1,41
1,2,2,70.79,315,52,0,5,193,0,7,0,52,45,22,70,2,58
6,0,2,292.13,141,21,2,4,660,1,5,0,19,14,79,30,0,25
0,0,3,259.97,102,26,0,4,871,1,3,0,21,20,28,66,1,28
6,1,3,14.44,160,45,3,11,295,2,1,0,44,48,63,67,1,51
7,3,2,123.69,364,24,0,8,796,1,3,0,27,17,69,34,2,26
5,4,2,156.72,440,40,2,12,543,1,5,0,37,38,67,42,1,43
0,4,3,20.27,476,52,2,13,424,1,5,0,54,50,68,37,0,53
2,4,0,319.2,93,47,2,12,608,2,1,0,43,39,78,91,0,50
4,1,3,93.03,260,32,1,10,802,0,6,0,32,23,25,44,2,34
1,5,3,482.81,254,51,2,10,781,2,1,0,56,49,66,31,2,57
4,5,3,346.65,239,16,1,8,255,1,3,0,21,16,59,63,1,26
0,1,2,184.21,258,14,3,4,669,2,1,0,12,12,67,57,1,17
7,5,3,212.79,421,15,2,2,495,2,2,0,10,18,28,35,2,21
0,4,3,20.27,317,45,2,5,588,1,5,0,44,55,74,54,0,46
0,0,2,371.5,305,25,4,2,488,0,6,0,25,15,59,89,0,31
1,2,0,157.34,257,25,2,14,450,1,4,0,27,34,53,31,2,35
2,4,0,53.6,246,50,3,13,179,2,2,1,52,49,23,50,2,52
6,0,1,444.0,238,28,1,10,353,0,6,0,28,38,44,70,0,32
1,5,2,72.7,466,57,2,11,554,0,7,0,60,56,75,96,1,62
0,3,0,49.41,246,44,3,8,370,1,3,0,47,54,78,54,2,48
5,4,3,241.29,269,13,0,14,202,2,2,0,17,19,29,53,1,22
